,Chromosome,Left,Right,IMI,Crossover
664,Chr01,106205.0,106304.0,98,0
665,Chr01,106304.0,106555.0,250,0
666,Chr01,106555.0,107081.0,525,0
667,Chr01,107081.0,107174.0,92,0
668,Chr01,107174.0,107710.0,535,0
669,Chr01,107710.0,107805.0,94,0
670,Chr01,107805.0,107916.0,110,0
671,Chr01,107916.0,108174.0,257,0
672,Chr01,108174.0,108498.0,323,0
673,Chr01,108498.0,108592.0,93,0
674,Chr01,108592.0,108954.0,361,0
675,Chr01,108954.0,109161.0,206,0
676,Chr01,109161.0,110572.0,1410,0
677,Chr01,110572.0,110981.0,408,0
678,Chr01,110981.0,111074.0,92,0
679,Chr01,111074.0,111230.0,155,0
680,Chr01,111230.0,111323.0,92,0
681,Chr01,111323.0,111326.0,2,0
682,Chr01,111326.0,111563.0,236,0
683,Chr01,111563.0,111749.0,185,0
684,Chr01,111749.0,111922.0,172,0
685,Chr01,111922.0,112039.0,116,0
686,Chr01,112039.0,112251.0,211,0
687,Chr01,112251.0,112448.0,196,0
688,Chr01,112448.0,112536.0,87,0
689,Chr01,112536.0,112636.0,99,0
690,Chr01,112636.0,112856.0,219,0
691,Chr01,112856.0,113906.0,1049,0
692,Chr01,113906.0,113954.0,47,0
693,Chr01,113954.0,114043.0,88,0
694,Chr01,114043.0,114074.0,30,0
695,Chr01,114074.0,114236.0,161,0
696,Chr01,114236.0,114342.0,105,0
697,Chr01,114342.0,114457.0,114,0
698,Chr01,114457.0,114461.0,3,0
699,Chr01,114461.0,115452.0,990,0
700,Chr01,115452.0,115709.0,256,0
701,Chr01,115709.0,115990.0,280,0
702,Chr01,115990.0,116359.0,368,0
703,Chr01,116359.0,116377.0,17,0
704,Chr01,116377.0,116468.0,90,0
705,Chr01,116468.0,117357.0,888,0
706,Chr01,117357.0,117400.0,42,0
707,Chr01,117400.0,117414.0,13,0
708,Chr01,117414.0,117788.0,373,0
709,Chr01,117788.0,117879.0,90,0
710,Chr01,117879.0,118598.0,718,1
711,Chr01,118598.0,118644.0,45,0
712,Chr01,118644.0,118702.0,57,0
713,Chr01,118702.0,119057.0,354,0
714,Chr01,119057.0,119070.0,12,0
715,Chr01,119070.0,119337.0,266,0
716,Chr01,119337.0,119436.0,98,0
717,Chr01,119436.0,119445.0,8,0
718,Chr01,119445.0,119704.0,258,0
719,Chr01,119704.0,119733.0,28,0
720,Chr01,119733.0,120160.0,426,0
721,Chr01,120160.0,120845.0,684,0
722,Chr01,120845.0,120849.0,3,0
723,Chr01,120849.0,120947.0,97,0
724,Chr01,120947.0,121201.0,253,0
725,Chr01,121201.0,121245.0,43,0
726,Chr01,121245.0,121420.0,174,0
727,Chr01,121420.0,121426.0,5,0
728,Chr01,121426.0,121786.0,359,0
729,Chr01,121786.0,121934.0,147,0
730,Chr01,121934.0,122082.0,147,0
731,Chr01,122082.0,122281.0,198,0
732,Chr01,122281.0,122372.0,90,0
733,Chr01,122372.0,122427.0,54,0
734,Chr01,122427.0,122735.0,307,0
735,Chr01,122735.0,122839.0,103,0
736,Chr01,122839.0,122872.0,32,0
737,Chr01,122872.0,122968.0,95,0
738,Chr01,122968.0,122975.0,6,0
739,Chr01,122975.0,123056.0,80,0
740,Chr01,123056.0,123081.0,24,0
741,Chr01,123081.0,123180.0,98,0
742,Chr01,123180.0,123189.0,8,0
743,Chr01,123189.0,123353.0,163,0
744,Chr01,123353.0,123474.0,120,0
745,Chr01,123474.0,123523.0,48,0
746,Chr01,123523.0,123963.0,439,0
747,Chr01,123963.0,124020.0,56,0
748,Chr01,124020.0,124038.0,17,0
749,Chr01,124038.0,124063.0,24,0
750,Chr01,124063.0,124097.0,33,0
751,Chr01,124097.0,124175.0,77,0
752,Chr01,124175.0,124464.0,288,0
753,Chr01,124464.0,124482.0,17,0
754,Chr01,124482.0,124539.0,56,0
755,Chr01,124539.0,124803.0,263,0
756,Chr01,124803.0,124830.0,26,0
757,Chr01,124830.0,124838.0,7,0
758,Chr01,124838.0,125842.0,1003,0
759,Chr01,125842.0,125949.0,106,0
760,Chr01,125949.0,126406.0,456,0
761,Chr01,126406.0,126419.0,12,0
762,Chr01,126419.0,126472.0,52,0
763,Chr01,126472.0,127486.0,1013,0
764,Chr01,127486.0,127491.0,4,0
765,Chr01,127491.0,127519.0,27,0
766,Chr01,127519.0,127972.0,452,0
767,Chr01,127972.0,128500.0,527,0
768,Chr01,128500.0,129355.0,854,0
769,Chr01,129355.0,129465.0,109,0
770,Chr01,129465.0,129522.0,56,0
771,Chr01,129522.0,130458.0,935,0
772,Chr01,130458.0,130788.0,329,0
773,Chr01,130788.0,130939.0,150,0
774,Chr01,130939.0,131016.0,76,0
775,Chr01,131016.0,131161.0,144,0
776,Chr01,131161.0,131192.0,30,0
777,Chr01,131192.0,131210.0,17,0
778,Chr01,131210.0,132014.0,803,0
779,Chr01,132014.0,132731.0,716,0
780,Chr01,132731.0,133059.0,327,0
781,Chr01,133059.0,133189.0,129,0
782,Chr01,133189.0,133503.0,313,0
783,Chr01,133503.0,133663.0,159,0
784,Chr01,133663.0,133692.0,28,0
785,Chr01,133692.0,133732.0,39,0
786,Chr01,133732.0,133789.0,56,0
787,Chr01,133789.0,134549.0,759,0
788,Chr01,134549.0,134617.0,67,0
789,Chr01,134617.0,135362.0,744,0
790,Chr01,135362.0,135490.0,127,0
791,Chr01,135490.0,135545.0,54,0
792,Chr01,135545.0,135847.0,301,2
793,Chr01,135847.0,137102.0,1254,0
794,Chr01,137102.0,137375.0,272,0
795,Chr01,137375.0,137628.0,252,0
796,Chr01,137628.0,137997.0,368,0
797,Chr01,137997.0,138422.0,424,0
798,Chr01,138422.0,138801.0,378,0
799,Chr01,138801.0,138876.0,74,0
800,Chr01,138876.0,139340.0,463,0
801,Chr01,139340.0,139641.0,300,0
802,Chr01,139641.0,140359.0,717,0
803,Chr01,140359.0,140449.0,89,0
804,Chr01,140449.0,140555.0,105,0
805,Chr01,140555.0,140674.0,118,0
806,Chr01,140674.0,140759.0,84,0
807,Chr01,140759.0,140907.0,147,0
808,Chr01,140907.0,140994.0,86,1
809,Chr01,140996.0,141048.0,51,1
810,Chr01,141048.0,141361.0,312,0
811,Chr01,141361.0,141398.0,36,0
812,Chr01,141398.0,141483.0,84,0
813,Chr01,141483.0,141631.0,147,0
814,Chr01,141631.0,141789.0,157,0
815,Chr01,141789.0,141798.0,8,0
816,Chr01,141798.0,142301.0,502,0
817,Chr01,142301.0,142404.0,102,0
818,Chr01,142404.0,142592.0,187,0
819,Chr01,142592.0,142595.0,2,0
820,Chr01,142595.0,142915.0,319,0
821,Chr01,142915.0,143077.0,161,0
822,Chr01,143077.0,143229.0,151,0
823,Chr01,143229.0,143291.0,61,0
824,Chr01,143291.0,143761.0,469,0
825,Chr01,143761.0,143820.0,58,0
826,Chr01,143820.0,144062.0,241,0
827,Chr01,144062.0,144083.0,20,0
828,Chr01,144083.0,145243.0,1159,0
829,Chr01,145243.0,145879.0,635,0
830,Chr01,145879.0,145979.0,99,0
831,Chr01,145979.0,146152.0,172,0
832,Chr01,146152.0,146172.0,19,0
833,Chr01,146172.0,146224.0,51,0
834,Chr01,146224.0,146316.0,91,0
835,Chr01,146316.0,146329.0,12,0
836,Chr01,146329.0,146430.0,100,0
837,Chr01,146430.0,146433.0,2,0
838,Chr01,146433.0,146537.0,103,0
839,Chr01,146537.0,146647.0,109,0
840,Chr01,146647.0,146752.0,104,0
841,Chr01,146752.0,146779.0,26,0
842,Chr01,146779.0,146825.0,45,0
843,Chr01,146825.0,146910.0,84,0
844,Chr01,146910.0,146987.0,76,0
845,Chr01,146987.0,146998.0,10,0
846,Chr01,146998.0,147010.0,11,0
847,Chr01,147010.0,147029.0,18,0
848,Chr01,147030.0,147033.0,2,0
849,Chr01,147034.0,147112.0,77,0
850,Chr01,147112.0,147116.0,3,0
851,Chr01,147116.0,147127.0,10,0
852,Chr01,147127.0,147135.0,7,0
853,Chr01,147135.0,147151.0,15,0
854,Chr01,147151.0,147162.0,10,0
855,Chr01,147162.0,147293.0,130,0
856,Chr01,147293.0,147335.0,41,0
857,Chr01,147335.0,147455.0,119,0
858,Chr01,147455.0,147486.0,30,0
859,Chr01,147486.0,147524.0,37,0
860,Chr01,147524.0,147665.0,140,0
861,Chr01,147665.0,147852.0,186,0
862,Chr01,147852.0,147936.0,83,0
863,Chr01,147936.0,148048.0,111,0
864,Chr01,148048.0,148104.0,55,0
865,Chr01,148104.0,148110.0,5,0
866,Chr01,148110.0,148142.0,31,0
867,Chr01,148142.0,148170.0,27,0
868,Chr01,148170.0,148219.0,48,0
869,Chr01,148219.0,148236.0,16,0
870,Chr01,148236.0,148313.0,76,0
871,Chr01,148313.0,148321.0,7,0
872,Chr01,148321.0,149107.0,785,0
873,Chr01,149107.0,149226.0,118,0
874,Chr01,149226.0,149267.0,40,0
875,Chr01,149267.0,149296.0,28,0
876,Chr01,149296.0,149589.0,292,0
877,Chr01,149589.0,149630.0,40,0
878,Chr01,149630.0,149782.0,151,0
879,Chr01,149782.0,149899.0,116,0
880,Chr01,149899.0,149991.0,91,0
881,Chr01,149991.0,150020.0,28,0
882,Chr01,150020.0,150069.0,48,0
883,Chr01,150069.0,150091.0,21,0
884,Chr01,150091.0,150601.0,509,0
885,Chr01,150601.0,150673.0,71,0
886,Chr01,150673.0,150803.0,129,0
887,Chr01,150805.0,151094.0,288,0
888,Chr01,151094.0,151857.0,762,0
889,Chr01,151857.0,152011.0,153,0
890,Chr01,152011.0,152105.0,93,0
891,Chr01,152105.0,152118.0,12,0
892,Chr01,152118.0,152414.0,295,0
893,Chr01,152414.0,152819.0,404,0
894,Chr01,152819.0,153133.0,313,0
895,Chr01,153133.0,153172.0,38,0
896,Chr01,153172.0,153265.0,92,0
897,Chr01,153265.0,153285.0,19,0
898,Chr01,153285.0,153295.0,9,0
899,Chr01,153295.0,153432.0,136,0
900,Chr01,153432.0,153493.0,60,0
901,Chr01,153493.0,153805.0,311,0
902,Chr01,153805.0,153844.0,38,0
903,Chr01,153844.0,153929.0,84,0
904,Chr01,153929.0,154168.0,238,0
905,Chr01,154168.0,154436.0,267,0
906,Chr01,154436.0,154453.0,16,0
907,Chr01,154453.0,154498.0,44,0
908,Chr01,154498.0,154523.0,24,0
909,Chr01,154523.0,154597.0,73,0
910,Chr01,154598.0,154900.0,301,0
911,Chr01,154900.0,155154.0,253,0
912,Chr01,155154.0,155195.0,40,0
913,Chr01,155195.0,155421.0,225,0
914,Chr01,155421.0,155529.0,107,0
915,Chr01,155531.0,155594.0,62,0
916,Chr01,155594.0,155737.0,142,0
917,Chr01,155737.0,155774.0,36,0
918,Chr01,155774.0,156460.0,685,0
919,Chr01,156460.0,156557.0,96,0
920,Chr01,156557.0,156766.0,208,0
921,Chr01,156766.0,156797.0,30,0
922,Chr01,156797.0,156877.0,79,0
923,Chr01,156877.0,156925.0,47,0
924,Chr01,156925.0,157059.0,133,0
925,Chr01,157059.0,157089.0,29,0
926,Chr01,157089.0,157278.0,188,0
927,Chr01,157278.0,157790.0,511,0
928,Chr01,157790.0,158109.0,318,0
929,Chr01,158109.0,158205.0,95,0
930,Chr01,158205.0,158269.0,63,0
931,Chr01,158269.0,158282.0,12,0
932,Chr01,158282.0,158324.0,41,0
933,Chr01,158324.0,159299.0,974,0
934,Chr01,159299.0,159374.0,74,0
935,Chr01,159374.0,159405.0,30,0
936,Chr01,159405.0,159623.0,217,0
937,Chr01,159623.0,159911.0,287,0
938,Chr01,159911.0,159950.0,38,0
939,Chr01,159950.0,160046.0,95,0
940,Chr01,160046.0,160147.0,100,0
941,Chr01,160147.0,160517.0,369,0
942,Chr01,160517.0,160520.0,2,0
943,Chr01,160520.0,160928.0,407,0
944,Chr01,160928.0,161250.0,321,0
945,Chr01,161250.0,162620.0,1369,0
946,Chr01,162620.0,162693.0,72,0
947,Chr01,162693.0,163073.0,379,0
948,Chr01,163073.0,163318.0,244,0
949,Chr01,163318.0,163518.0,199,0
950,Chr01,163518.0,163645.0,126,0
951,Chr01,163645.0,163671.0,25,0
952,Chr01,163671.0,163693.0,21,0
953,Chr01,163693.0,163861.0,167,0
954,Chr01,163861.0,163951.0,89,0
955,Chr01,163951.0,164100.0,148,0
956,Chr01,164100.0,164131.0,30,0
957,Chr01,164131.0,164440.0,308,0
958,Chr01,164440.0,164503.0,62,0
959,Chr01,164503.0,164582.0,78,0
960,Chr01,164582.0,164626.0,43,0
961,Chr01,164626.0,164941.0,314,0
962,Chr01,164941.0,165594.0,652,0
963,Chr01,165594.0,165747.0,152,0
964,Chr01,165747.0,165789.0,41,0
965,Chr01,165789.0,165923.0,133,0
966,Chr01,165923.0,167851.0,1927,0
967,Chr01,167851.0,168111.0,259,0
968,Chr01,168111.0,168408.0,296,0
969,Chr01,168408.0,168425.0,16,0
970,Chr01,168425.0,168633.0,207,0
971,Chr01,168633.0,168833.0,199,0
972,Chr01,168833.0,169550.0,716,0
973,Chr01,169550.0,169850.0,299,0
974,Chr01,169850.0,169871.0,20,0
975,Chr01,169871.0,170076.0,204,0
976,Chr01,170076.0,170294.0,217,0
977,Chr01,170294.0,170384.0,89,0
978,Chr01,170384.0,170459.0,74,0
979,Chr01,170459.0,170602.0,142,0
980,Chr01,170602.0,171126.0,523,0
981,Chr01,171126.0,171228.0,101,0
982,Chr01,171228.0,171295.0,66,0
983,Chr01,171295.0,171298.0,2,0
984,Chr01,171298.0,171324.0,25,0
985,Chr01,171324.0,171468.0,143,0
986,Chr01,171468.0,171572.0,103,0
987,Chr01,171572.0,171657.0,84,0
988,Chr01,171658.0,171754.0,95,0
989,Chr01,171754.0,171813.0,58,0
990,Chr01,171813.0,171920.0,106,0
991,Chr01,171920.0,171931.0,10,0
992,Chr01,171931.0,171997.0,65,0
993,Chr01,171997.0,172128.0,130,0
994,Chr01,172128.0,172359.0,230,0
995,Chr01,172359.0,172417.0,57,0
996,Chr01,172417.0,172455.0,37,0
997,Chr01,172455.0,172470.0,14,0
998,Chr01,172470.0,172892.0,421,0
999,Chr01,172892.0,173130.0,237,0
1000,Chr01,173130.0,173972.0,841,0
1001,Chr01,173972.0,173976.0,3,0
1002,Chr01,173976.0,174102.0,125,0
1003,Chr01,174102.0,174165.0,62,0
1004,Chr01,174165.0,174461.0,295,0
1005,Chr01,174461.0,174659.0,197,0
1006,Chr01,174659.0,174747.0,87,0
1007,Chr01,174747.0,174847.0,99,0
1008,Chr01,174847.0,174881.0,33,0
1009,Chr01,174881.0,174998.0,116,0
1010,Chr01,174998.0,175148.0,149,0
1011,Chr01,175148.0,175249.0,100,0
1012,Chr01,175249.0,175307.0,57,0
1013,Chr01,175307.0,175418.0,110,0
1014,Chr01,175418.0,175649.0,230,0
1015,Chr01,175649.0,176398.0,748,0
1016,Chr01,176398.0,176673.0,274,0
1017,Chr01,176673.0,176767.0,93,0
1018,Chr01,176767.0,176912.0,144,0
1019,Chr01,176912.0,177182.0,269,0
1020,Chr01,177182.0,177205.0,22,0
1021,Chr01,177205.0,177273.0,67,0
1022,Chr01,177273.0,177343.0,69,0
1023,Chr01,177343.0,177395.0,51,0
1024,Chr01,177395.0,177642.0,246,0
1025,Chr01,177642.0,177648.0,5,0
1026,Chr01,177649.0,177678.0,28,0
1027,Chr01,177678.0,177773.0,94,0
1028,Chr01,177773.0,177796.0,22,0
1029,Chr01,177796.0,177827.0,30,0
1030,Chr01,177827.0,177897.0,69,0
1031,Chr01,177897.0,177973.0,75,0
1032,Chr01,177973.0,177978.0,4,0
1033,Chr01,177978.0,178039.0,60,0
1034,Chr01,178039.0,178056.0,16,0
1035,Chr01,178056.0,178083.0,26,0
1036,Chr01,178083.0,178131.0,47,0
1037,Chr01,178131.0,178478.0,346,0
1038,Chr01,178478.0,178758.0,279,0
1039,Chr01,178758.0,178861.0,102,0
1040,Chr01,178861.0,179026.0,164,0
1041,Chr01,179026.0,179047.0,20,0
1042,Chr01,179047.0,179068.0,20,0
1043,Chr01,179068.0,179529.0,460,0
1044,Chr01,179529.0,179841.0,311,0
1045,Chr01,179841.0,179881.0,39,0
1046,Chr01,179881.0,180196.0,314,0
1047,Chr01,180196.0,180397.0,200,0
1048,Chr01,180397.0,180749.0,351,0
1049,Chr01,180749.0,181820.0,1070,0
1050,Chr01,181820.0,181895.0,74,0
1051,Chr01,181895.0,183178.0,1282,0
1052,Chr01,183178.0,183290.0,111,0
1053,Chr01,183290.0,183608.0,317,0
1054,Chr01,183608.0,183709.0,100,0
1055,Chr01,183709.0,185073.0,1363,0
1056,Chr01,185073.0,186638.0,1564,0
1057,Chr01,186638.0,186802.0,163,0
1058,Chr01,186802.0,186929.0,126,0
1059,Chr01,186929.0,187541.0,611,0
1060,Chr01,187541.0,187946.0,404,0
1061,Chr01,187946.0,187960.0,13,0
1062,Chr01,187960.0,188141.0,180,0
1063,Chr01,188141.0,188156.0,14,0
1064,Chr01,188156.0,188311.0,154,0
1065,Chr01,188311.0,188855.0,543,0
1066,Chr01,188855.0,189183.0,327,0
1067,Chr01,189183.0,189368.0,184,0
1068,Chr01,189368.0,189849.0,480,1
1069,Chr01,189849.0,190008.0,158,0
1070,Chr01,190008.0,190714.0,705,0
1071,Chr01,190714.0,190863.0,148,0
1072,Chr01,190863.0,191177.0,313,0
1073,Chr01,191177.0,191469.0,291,0
1074,Chr01,191469.0,191677.0,207,0
1075,Chr01,191677.0,191731.0,53,0
1076,Chr01,191731.0,191781.0,49,0
1077,Chr01,191781.0,191945.0,163,0
1078,Chr01,191945.0,192130.0,184,0
1079,Chr01,192130.0,192322.0,191,0
1080,Chr01,192322.0,192851.0,528,0
1081,Chr01,192851.0,192854.0,2,0
1082,Chr01,192854.0,193087.0,232,0
1083,Chr01,193087.0,193189.0,101,0
1084,Chr01,193189.0,194060.0,870,0
1085,Chr01,194060.0,194668.0,607,0
1086,Chr01,194668.0,194778.0,109,0
1087,Chr01,194778.0,195144.0,365,0
1088,Chr01,195144.0,195283.0,138,0
1089,Chr01,195283.0,196463.0,1179,0
1090,Chr01,196463.0,196698.0,234,0
1091,Chr01,196698.0,197087.0,388,0
1092,Chr01,197087.0,197093.0,5,0
1093,Chr01,197093.0,197100.0,6,0
1094,Chr01,197100.0,197146.0,45,0
1095,Chr01,197146.0,197302.0,155,0
1096,Chr01,197302.0,197338.0,35,0
1097,Chr01,197338.0,198080.0,741,0
1098,Chr01,198080.0,198499.0,418,0
1099,Chr01,198499.0,198853.0,353,0
1100,Chr01,198853.0,198880.0,26,0
1101,Chr01,198880.0,199131.0,250,0
1102,Chr01,199131.0,199207.0,75,0
1103,Chr01,199207.0,199252.0,44,0
1104,Chr01,199252.0,199608.0,355,0
1105,Chr01,199608.0,200347.0,738,0
1106,Chr01,200347.0,200396.0,48,0
1107,Chr01,200396.0,200526.0,129,0
1108,Chr01,200526.0,200560.0,33,0
1109,Chr01,200560.0,200884.0,323,0
1110,Chr01,200884.0,201114.0,229,0
1111,Chr01,201114.0,201411.0,296,0
1112,Chr01,201411.0,201684.0,272,0
1113,Chr01,201684.0,201864.0,179,0
1114,Chr01,201864.0,201980.0,115,0
1115,Chr01,201980.0,202496.0,515,1
1116,Chr01,202496.0,202552.0,55,0
1117,Chr01,202552.0,202766.0,213,0
1118,Chr01,202766.0,202829.0,62,0
1119,Chr01,202829.0,203536.0,706,0
1120,Chr01,203536.0,203592.0,55,0
1121,Chr01,203592.0,203604.0,11,0
1122,Chr01,203604.0,203633.0,28,0
1123,Chr01,203633.0,203654.0,20,0
1124,Chr01,203654.0,203727.0,72,0
1125,Chr01,203727.0,203763.0,35,0
1126,Chr01,203763.0,203778.0,14,0
1127,Chr01,203778.0,203828.0,49,0
1128,Chr01,203829.0,203873.0,43,0
1129,Chr01,203873.0,203916.0,42,0
1130,Chr01,203917.0,204125.0,207,0
1131,Chr01,204125.0,204417.0,291,0
1132,Chr01,204417.0,204517.0,99,0
1133,Chr01,204517.0,204595.0,77,0
1134,Chr01,204595.0,204679.0,83,0
1135,Chr01,204679.0,204796.0,116,0
1136,Chr01,204796.0,204908.0,111,0
1137,Chr01,204908.0,204918.0,9,0
1138,Chr01,204918.0,204969.0,50,0
1139,Chr01,204969.0,205002.0,32,0
1140,Chr01,205002.0,205287.0,284,0
1141,Chr01,205287.0,205681.0,393,0
1142,Chr01,205681.0,205684.0,2,0
1143,Chr01,205684.0,205707.0,22,0
1144,Chr01,205707.0,206028.0,320,0
1145,Chr01,206028.0,206374.0,345,0
1146,Chr01,206374.0,206397.0,22,0
1147,Chr01,206397.0,208727.0,2329,0
1148,Chr01,208727.0,208925.0,197,0
1149,Chr01,208925.0,208964.0,38,0
1150,Chr01,208964.0,208977.0,12,0
1151,Chr01,208977.0,209014.0,36,0
1152,Chr01,209014.0,209143.0,128,0
1153,Chr01,209143.0,209147.0,3,0
1154,Chr01,209147.0,209268.0,120,0
1155,Chr01,209268.0,209494.0,225,0
1156,Chr01,209494.0,209586.0,91,0
1157,Chr01,209586.0,209777.0,190,0
1158,Chr01,209777.0,209858.0,80,0
1159,Chr01,209858.0,209890.0,31,0
1160,Chr01,209890.0,209914.0,23,0
1161,Chr01,209914.0,209984.0,69,0
1162,Chr01,209984.0,210059.0,74,0
1163,Chr01,210059.0,210678.0,618,0
1164,Chr01,210678.0,210704.0,25,0
1165,Chr01,210706.0,210768.0,61,0
1166,Chr01,210768.0,210933.0,164,0
1167,Chr01,210933.0,211184.0,250,0
1168,Chr01,211184.0,211662.0,477,0
1169,Chr01,211662.0,212081.0,418,0
1170,Chr01,212081.0,213301.0,1219,0
1171,Chr01,213301.0,213622.0,320,0
1172,Chr01,213622.0,214165.0,542,0
1173,Chr01,214165.0,214458.0,292,0
1174,Chr01,214458.0,214769.0,310,0
1175,Chr01,214769.0,215294.0,524,0
1176,Chr01,215294.0,215298.0,3,0
1177,Chr01,215298.0,215332.0,33,0
1178,Chr01,215332.0,215363.0,30,0
1179,Chr01,215363.0,215412.0,48,0
1180,Chr01,215412.0,215531.0,118,0
1181,Chr01,215531.0,215811.0,279,0
1182,Chr01,215811.0,215841.0,29,0
1183,Chr01,215841.0,216240.0,398,0
1184,Chr01,216240.0,216322.0,81,0
1185,Chr01,216322.0,216748.0,425,0
1186,Chr01,216748.0,217460.0,711,0
1187,Chr01,217460.0,217491.0,30,0
1188,Chr01,217491.0,217667.0,175,0
1189,Chr01,217667.0,217859.0,191,0
1190,Chr01,217859.0,218682.0,822,0
1191,Chr01,218682.0,219062.0,379,0
1192,Chr01,219062.0,219191.0,128,0
1193,Chr01,219191.0,219749.0,557,0
1194,Chr01,219749.0,219778.0,28,0
1195,Chr01,219778.0,219923.0,144,0
1196,Chr01,219923.0,219952.0,28,0
1197,Chr01,219952.0,220089.0,136,0
1198,Chr01,220089.0,220338.0,248,0
1199,Chr01,220338.0,221087.0,748,0
1200,Chr01,221087.0,221348.0,260,0
1201,Chr01,221348.0,221769.0,420,0
1202,Chr01,221769.0,221828.0,58,0
1203,Chr01,221828.0,222535.0,706,0
1204,Chr01,222535.0,222626.0,90,0
1205,Chr01,222626.0,222715.0,88,0
1206,Chr01,222715.0,222823.0,107,0
1207,Chr01,222823.0,222944.0,120,0
1208,Chr01,222944.0,224113.0,1168,0
1209,Chr01,224113.0,224156.0,42,0
1210,Chr01,224156.0,225961.0,1804,0
1211,Chr01,225961.0,225973.0,11,0
1212,Chr01,225973.0,226463.0,489,0
1213,Chr01,226463.0,226468.0,4,0
1214,Chr01,226468.0,226926.0,457,0
1215,Chr01,226926.0,228676.0,1749,0
1216,Chr01,228676.0,228754.0,77,0
1217,Chr01,228754.0,228770.0,15,0
1218,Chr01,228770.0,228800.0,29,0
1219,Chr01,228800.0,228895.0,94,0
1220,Chr01,228895.0,228908.0,12,0
1221,Chr01,228908.0,229108.0,199,0
1222,Chr01,229108.0,229119.0,10,0
1223,Chr01,229119.0,229122.0,2,0
1224,Chr01,229124.0,229170.0,45,0
1225,Chr01,229170.0,229194.0,23,0
1226,Chr01,229194.0,229208.0,13,0
1227,Chr01,229208.0,229248.0,39,0
1228,Chr01,229248.0,229352.0,103,0
1229,Chr01,229352.0,229410.0,57,0
1230,Chr01,229410.0,229442.0,31,0
1231,Chr01,229442.0,229464.0,21,0
1232,Chr01,229464.0,229736.0,271,0
1233,Chr01,229736.0,229751.0,14,0
1234,Chr01,229751.0,229769.0,17,0
1235,Chr01,229769.0,229776.0,6,0
1236,Chr01,229776.0,229780.0,3,0
1237,Chr01,229781.0,229819.0,37,0
1238,Chr01,229819.0,229851.0,31,0
1239,Chr01,229851.0,230162.0,310,0
1240,Chr01,230162.0,230280.0,117,0
1241,Chr01,230280.0,230292.0,11,0
1242,Chr01,230292.0,230443.0,150,0
1243,Chr01,230443.0,230586.0,142,0
1244,Chr01,230586.0,230619.0,32,0
1245,Chr01,230619.0,230653.0,33,0
1246,Chr01,230653.0,230780.0,126,0
1247,Chr01,230780.0,230801.0,20,0
1248,Chr01,230801.0,230816.0,14,0
1249,Chr01,230816.0,230821.0,4,0
1250,Chr01,230821.0,230854.0,32,0
1251,Chr01,230854.0,231123.0,268,0
1252,Chr01,231123.0,231205.0,81,0
1253,Chr01,231205.0,231465.0,259,0
1254,Chr01,231465.0,231873.0,407,0
1255,Chr01,231873.0,231885.0,11,0
1256,Chr01,231885.0,231905.0,19,0
1257,Chr01,231905.0,231981.0,75,0
1258,Chr01,231981.0,232674.0,692,0
1259,Chr01,232674.0,232711.0,36,0
1260,Chr01,232711.0,233188.0,476,0
1261,Chr01,233188.0,233734.0,545,0
1262,Chr01,233734.0,234311.0,576,0
1263,Chr01,234311.0,234458.0,146,0
1264,Chr01,234458.0,234518.0,59,0
1265,Chr01,234518.0,234603.0,84,0
1266,Chr01,234603.0,234608.0,4,0
1267,Chr01,234608.0,235110.0,501,0
1268,Chr01,235110.0,235659.0,548,0
1269,Chr01,235659.0,235685.0,25,0
1270,Chr01,235685.0,235721.0,35,0
1271,Chr01,235721.0,235810.0,88,0
1272,Chr01,235810.0,236361.0,550,0
1273,Chr01,236361.0,236692.0,330,0
1274,Chr01,236692.0,236703.0,10,0
1275,Chr01,236703.0,236789.0,85,0
1276,Chr01,236789.0,236792.0,2,0
1277,Chr01,236792.0,236861.0,68,0
1278,Chr01,236861.0,236915.0,53,0
1279,Chr01,236915.0,237753.0,837,1
1280,Chr01,237753.0,238467.0,713,0
1281,Chr01,238467.0,238737.0,269,0
1282,Chr01,238737.0,238800.0,62,0
1283,Chr01,238800.0,238822.0,21,0
1284,Chr01,238822.0,238843.0,20,0
1285,Chr01,238843.0,238984.0,140,0
1286,Chr01,238984.0,239670.0,685,0
1287,Chr01,239670.0,240159.0,488,0
1288,Chr01,240159.0,240760.0,600,0
1289,Chr01,240760.0,241246.0,485,0
1290,Chr01,241246.0,241281.0,34,0
1291,Chr01,241281.0,241562.0,280,0
1292,Chr01,241562.0,241889.0,326,0
1293,Chr01,241889.0,242945.0,1055,0
1294,Chr01,242945.0,243153.0,207,0
1295,Chr01,243153.0,243330.0,176,0
1296,Chr01,243330.0,244769.0,1438,0
1297,Chr01,244769.0,244774.0,4,0
1298,Chr01,244774.0,244923.0,148,0
1299,Chr01,244923.0,244993.0,69,0
1300,Chr01,244993.0,245012.0,18,0
1301,Chr01,245012.0,245298.0,285,0
1302,Chr01,245298.0,245579.0,280,0
1303,Chr01,245579.0,245625.0,45,0
1304,Chr01,245625.0,245829.0,203,0
1305,Chr01,245829.0,245835.0,5,0
1306,Chr01,245835.0,246109.0,273,0
1307,Chr01,246109.0,246115.0,5,0
1308,Chr01,246115.0,246172.0,56,0
1309,Chr01,246172.0,246188.0,15,0
1310,Chr01,246188.0,246227.0,38,0
1311,Chr01,246227.0,246232.0,4,0
1312,Chr01,246232.0,246269.0,36,0
